repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
2,3,0,6,0.9,Dijkstra,0.98,True,0.0,True,1,10.781478612194732,10.781478612194732,1,38.27273988655941,Optimal,True,Optimal,exact,9.03330001165159e-05
2,4,2,0,0.5,ILP,0.96,True,0.0,True,2,282.95863221586853,248.22828485808452,4,159.3273529876005,Optimal,True,Optimal,exact,0.0055629170001338935
2,4,2,0,0.5,MILP,0.96,True,0.0,True,2,282.95863221586853,248.22828485808452,4,159.3273529876005,Optimal,True,Optimal,exact,0.004684257999542751
2,4,2,0,0.5,Dijkstra,0.96,True,0.0,True,2,282.95863221586853,248.22828485808452,4,159.3273529876005,Optimal,True,Optimal,exact,8.750100096222013e-05
2,4,2,0,0.7,ILP,0.98,True,0.0,True,1,148.9369709148508,148.9369709148508,4,159.3273529876005,Optimal,True,Optimal,exact,0.0046420580001722556
2,4,2,0,0.7,MILP,0.98,True,0.0,True,1,148.9369709148508,148.9369709148508,4,159.3273529876005,Optimal,True,Optimal,exact,0.00467934800144576
2,4,2,0,0.7,Dijkstra,0.98,True,0.0,True,1,148.9369709148508,148.9369709148508,4,159.3273529876005,Optimal,True,Optimal,exact,0.00010279399975843262
2,4,2,0,0.9,ILP,0.98,True,0.0,True,1,49.64565697161697,49.64565697161697,4,159.3273529876005,Optimal,True,Optimal,exact,0.004703706999862334
2,4,2,0,0.9,MILP,0.98,True,0.0,True,1,49.64565697161697,49.64565697161697,4,159.3273529876005,Optimal,True,Optimal,exact,0.004572449999614037
2,4,2,0,0.9,Dijkstra,0.98,True,0.0,True,1,49.64565697161697,49.64565697161697,4,159.3273529876005,Optimal,True,Optimal,exact,8.610199984104838e-05
