repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,tie_aware_correct_strict,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
0,5,32,24,0.9,Dijkstra,0.998,True,0.0,True,1.0,1,339.374380815093,339.374380815093,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.0003597600007196
0,6,50,41,0.5,ILP,0.978,True,0.0,True,1.0,11,207.92083764089023,66.36480773158229,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.1716749379993416
0,6,50,41,0.5,MILP,0.978,True,0.0,True,1.0,11,207.92083764089023,66.36480773158229,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.1304859320007381
0,6,50,41,0.5,Dijkstra,0.978,True,0.0,True,1.0,11,207.92083764089023,66.36480773158229,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.0003084849995502
0,6,50,41,0.6,ILP,0.99,True,0.0,True,1.0,5,109.955082383114,53.09184618526584,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.1617585989988583
0,6,50,41,0.6,MILP,0.99,True,0.0,True,1.0,5,109.955082383114,53.09184618526584,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.1183982090005884
0,6,50,41,0.6,Dijkstra,0.99,True,0.0,True,1.0,5,109.955082383114,53.09184618526584,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.0003018329989572
0,6,50,41,0.7,ILP,0.994,True,0.0,True,1.0,3,60.63263605392952,39.81888463894937,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.1479747399971529
0,6,50,41,0.7,MILP,0.994,True,0.0,True,1.0,3,60.63263605392952,39.81888463894937,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.110449725001672
0,6,50,41,0.7,Dijkstra,0.994,True,0.0,True,1.0,3,60.63263605392952,39.81888463894937,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.0003654770007415
0,6,50,41,0.8,ILP,0.998,True,0.0,True,1.0,1,26.545923092632904,26.545923092632904,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.1174491679994389
0,6,50,41,0.8,MILP,0.998,True,0.0,True,1.0,1,26.545923092632904,26.545923092632904,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.1106639389981865
0,6,50,41,0.8,Dijkstra,0.998,True,0.0,True,1.0,1,26.545923092632904,26.545923092632904,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.0003349159997014
0,6,50,41,0.9,ILP,0.998,True,0.0,True,1.0,1,13.272961546316438,13.272961546316438,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.1031934689999616
0,6,50,41,0.9,MILP,0.998,True,0.0,True,1.0,1,13.272961546316438,13.272961546316438,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.1017848030023742
0,6,50,41,0.9,Dijkstra,0.998,True,0.0,True,1.0,1,13.272961546316438,13.272961546316438,1,18.439659211069696,Optimal,True,Optimal,heuristic,0.0003382169998076
0,7,26,53,0.5,ILP,0.99,True,0.0,True,1.0,5,1460.513974498887,832.7115120511176,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.1050286569989111
0,7,26,53,0.5,MILP,0.99,True,0.0,True,1.0,5,1460.513974498887,832.7115120511176,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.0975660990006872
0,7,26,53,0.5,Dijkstra,0.99,True,0.0,True,1.0,5,1460.513974498887,832.7115120511176,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.0003832170004898
0,7,26,53,0.6,ILP,0.996,True,0.0,True,1.0,2,1030.4156966776416,666.1692096408942,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.0942085899987432
0,7,26,53,0.6,MILP,0.996,True,0.0,True,1.0,2,1030.4156966776416,666.1692096408942,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.1020683999995526
0,7,26,53,0.6,Dijkstra,0.996,True,0.0,True,1.0,2,1030.4156966776416,666.1692096408942,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.000356942997314
0,7,26,53,0.7,ILP,0.996,True,0.0,True,1.0,2,1222.911527719716,977.0470074806542,12,707.7438317147019,Optimal,True,Optimal,heuristic,0.0906774860013683
0,7,26,53,0.7,MILP,0.996,False,0.0,True,1.0,2,697.3310918571945,499.62690723067067,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.1000044210013584
0,7,26,53,0.7,Dijkstra,0.996,False,0.0,True,1.0,2,697.3310918571945,499.62690723067067,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.0003805490014201
0,7,26,53,0.8,ILP,0.996,True,0.0,True,1.0,2,889.8269228992685,810.5047050704304,12,707.7438317147019,Optimal,True,Optimal,heuristic,0.1033315879976726
0,7,26,53,0.8,MILP,0.996,False,0.0,True,1.0,2,364.2464870367469,333.0846048204469,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.098565853000764
0,7,26,53,0.8,Dijkstra,0.996,False,0.0,True,1.0,2,364.2464870367469,333.0846048204469,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.000341049999406
0,7,26,53,0.9,ILP,0.998,True,0.0,True,1.0,1,643.9624026602071,643.9624026602071,12,707.7438317147019,Optimal,True,Optimal,heuristic,0.0949970709989429
0,7,26,53,0.9,MILP,0.998,False,0.0,True,1.0,1,166.54230241022356,166.54230241022356,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.1083937610019347
0,7,26,53,0.9,Dijkstra,0.998,False,0.0,True,1.0,1,166.54230241022356,166.54230241022356,14,692.6204298692387,Optimal,True,Optimal,heuristic,0.0004028559997095
0,8,35,28,0.5,ILP,0.992,True,0.0,True,1.0,4,1624.8193889574532,739.1363866297802,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.1489176319992111
0,8,35,28,0.5,MILP,0.992,False,0.0,True,1.0,4,1624.8193889574532,739.1363866297802,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.1044707779983582
0,8,35,28,0.5,Dijkstra,0.992,False,0.0,True,1.0,4,1624.8193889574532,739.1363866297802,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.0004141120007261
0,8,35,28,0.6,ILP,0.994,True,0.0,True,1.0,3,1177.730370356128,591.3091093038241,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.1051254379999591
0,8,35,28,0.6,MILP,0.994,True,0.0,True,1.0,3,1177.730370356128,591.3091093038241,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.103700329997082
0,8,35,28,0.6,Dijkstra,0.994,True,0.0,True,1.0,3,1177.730370356128,591.3091093038241,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.0003526430009515
0,8,35,28,0.7,ILP,0.994,True,0.0,True,1.0,3,734.2485383782598,443.48183197786807,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.1255705380026484
0,8,35,28,0.7,MILP,0.994,True,0.0,True,1.0,3,734.2485383782598,443.48183197786807,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.110620008999831
0,8,35,28,0.7,Dijkstra,0.994,True,0.0,True,1.0,3,734.2485383782598,443.48183197786807,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.0003599230003601
0,8,35,28,0.8,ILP,0.996,True,0.0,True,1.0,2,321.18968268162666,295.6545546519121,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.1074901270003465
0,8,35,28,0.8,MILP,0.996,True,0.0,True,1.0,2,321.18968268162666,295.6545546519121,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.1030450420003035
0,8,35,28,0.8,Dijkstra,0.996,True,0.0,True,1.0,2,321.18968268162666,295.6545546519121,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.0003220379985577
0,8,35,28,0.9,ILP,0.998,True,0.0,True,1.0,1,147.82727732595595,147.82727732595595,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.1085529060001135
0,8,35,28,0.9,MILP,0.998,True,0.0,True,1.0,1,147.82727732595595,147.82727732595595,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.1065278469977784
0,8,35,28,0.9,Dijkstra,0.998,True,0.0,True,1.0,1,147.82727732595595,147.82727732595595,6,323.60671854195897,Optimal,True,Optimal,heuristic,0.0003300649987068
0,9,57,4,0.5,ILP,0.978,True,0.0,True,1.0,11,1414.4388051882493,377.6923011344813,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.1230318019988772
0,9,57,4,0.5,MILP,0.978,True,0.0,True,1.0,11,1414.4388051882493,377.6923011344813,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.1132282890030182
