method,punctuality_prob,objective_gap,tie_aware_correct,path_length,mean_time,late_count,delay_sum,max_delay,solve_time,correct,repeat,od_idx,origin,dest,alpha
Dijkstra,0.946,0.0,True,8,434.7332630436153,27,5661.71458542147,1155.889407851425,0.0002991439996549161,True,3,18,48,44,0.5
ILP,0.964,0.0,True,8,434.7332630436153,18,3520.7739533410636,1063.4718264578678,0.4223287105560303,True,3,18,48,44,0.6
MILP,0.962,0.0020000000000000018,False,10,494.31793975273337,19,2794.433142016832,369.67032557422954,0.1811215877532959,False,3,18,48,44,0.6
Dijkstra,0.964,0.0,True,8,434.7332630436153,18,3520.7739533410636,1063.4718264578678,0.0003233340012229746,True,3,18,48,44,0.6
ILP,0.996,0.0,True,8,434.7332630436153,2,951.2938869109128,786.2190822771956,0.13239812850952148,True,3,18,48,44,0.9
MILP,0.994,0.0020000000000000018,False,10,494.31793975273337,3,192.88423958182602,92.41758139355738,0.12920498847961426,False,3,18,48,44,0.9
Dijkstra,0.996,0.0,True,8,434.7332630436153,2,951.2938869109128,786.2190822771956,0.00032361600096919574,True,3,18,48,44,0.9
ILP,0.962,0.0,True,2,92.30252471275928,19,2763.201081825935,817.8973117964543,0.549802303314209,True,4,3,33,8,0.5
MILP,0.948,0.014000000000000012,False,3,129.62882279171305,26,1438.2781867911785,212.3188816965825,0.2430579662322998,False,4,3,33,8,0.5
Dijkstra,0.962,0.0,True,2,92.30252471275928,19,2763.201081825935,817.8973117964543,0.00034064999999827705,True,4,3,33,8,0.5
ILP,0.97,0.0,True,7,422.0653083936711,15,2108.4116650157803,397.7502841963875,0.8633613586425781,True,4,5,32,24,0.6
MILP,0.96,0.010000000000000009,False,10,454.24646641643824,20,1656.1470648765714,384.62698661659226,0.584632396697998,False,4,5,32,24,0.6
Dijkstra,0.97,0.0,True,7,422.0653083936711,15,2108.4116650157803,397.7502841963875,0.00030854000033286866,True,4,5,32,24,0.6
ILP,0.954,0.0,True,4,192.58341339715332,23,3403.467631287221,605.8950972112933,-0.12858271598815918,True,4,11,17,41,0.5
MILP,0.92,0.03399999999999992,False,7,249.954429018467,40,2652.964703457258,306.7972327672404,1.0152032375335693,False,4,11,17,41,0.5
Dijkstra,0.954,0.0,True,4,192.58341339715332,23,3403.467631287221,605.8950972112933,0.0003016949995071627,True,4,11,17,41,0.5
ILP,0.974,0.0,True,4,244.37470481577122,13,3685.0311891520532,612.4454744858658,0.6016197204589844,True,4,13,4,63,0.5
MILP,0.946,0.028000000000000025,False,7,338.139690733743,27,2274.7588802082873,442.9929556488173,0.43658900260925293,False,4,13,4,63,0.5
Dijkstra,0.974,0.0,True,4,244.37470481577122,13,3685.0311891520532,612.4454744858658,0.000406615999963833,True,4,13,4,63,0.5
ILP,0.994,0.0,True,5,220.901497626421,3,550.3926139779246,261.6115664605178,0.15334177017211914,True,4,16,32,2,0.7
MILP,0.99,0.0040000000000000036,False,5,288.44330275011197,5,516.5368004600849,245.4282304355777,0.12227392196655273,False,4,16,32,2,0.7
Dijkstra,0.994,0.0,True,5,220.901497626421,3,550.3926139779246,261.6115664605178,0.00031760500132804736,True,4,16,32,2,0.7
ILP,0.962,0.0,True,10,493.6407137695399,19,2457.7844249950476,342.69064607383575,0.9121692180633545,True,5,4,54,29,0.7
MILP,0.95,0.01200000000000001,False,12,509.358408518077,25,2129.3218329204265,369.46356253032013,0.7663836479187012,False,5,4,54,29,0.7
