repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,solve_time
4,5,32,24,0.6,MILP,0.96,False,0.5512852668762207
4,5,32,24,0.6,Dijkstra,0.97,True,0.00032522399988010875
4,5,32,24,0.7,ILP,0.986,True,0.4896891117095947
4,5,32,24,0.7,MILP,0.986,False,0.22756147384643555
4,5,32,24,0.7,Dijkstra,0.984,False,0.0002857549998225295
4,5,32,24,0.8,ILP,0.996,True,0.11594104766845703
4,5,32,24,0.8,MILP,0.996,False,0.11339282989501953
4,5,32,24,0.8,Dijkstra,0.99,False,0.00045147499986342154
4,5,32,24,0.9,ILP,0.998,True,0.10825443267822266
4,5,32,24,0.9,MILP,0.998,False,0.12920522689819336
4,5,32,24,0.9,Dijkstra,0.994,False,0.0002850189998753194
4,6,50,41,0.5,ILP,0.978,True,0.12068295478820801
4,6,50,41,0.5,MILP,0.978,True,0.15047168731689453
4,6,50,41,0.5,Dijkstra,0.978,True,0.00026541499983068206
4,6,50,41,0.6,ILP,0.99,True,0.11418485641479492
4,6,50,41,0.6,MILP,0.99,True,0.12453985214233398
4,6,50,41,0.6,Dijkstra,0.99,True,0.00026342599994677585
4,6,50,41,0.7,ILP,0.996,True,0.10279345512390137
4,6,50,41,0.7,MILP,0.996,False,0.11683964729309082
4,6,50,41,0.7,Dijkstra,0.996,True,0.00027840900020237314
4,6,50,41,0.8,ILP,0.996,True,0.10209846496582031
4,6,50,41,0.8,MILP,0.996,True,0.11503386497497559
4,6,50,41,0.8,Dijkstra,0.996,True,0.0003182660002494231
4,6,50,41,0.9,ILP,0.998,True,0.10356283187866211
4,6,50,41,0.9,MILP,0.998,True,0.11040234565734863
4,6,50,41,0.9,Dijkstra,0.998,True,0.00026208600002064486
4,7,26,53,0.5,ILP,0.832,True,0.9173719882965088
4,7,26,53,0.5,MILP,0.832,True,0.10945892333984375
4,7,26,53,0.5,Dijkstra,0.832,True,0.00029485400000339723
4,7,26,53,0.6,ILP,0.904,True,1.0788898468017578
4,7,26,53,0.6,MILP,0.904,True,0.10528421401977539
4,7,26,53,0.6,Dijkstra,0.904,True,0.0002981369998451555
4,7,26,53,0.7,ILP,0.954,True,0.35863685607910156
4,7,26,53,0.7,MILP,0.954,True,0.10179328918457031
4,7,26,53,0.7,Dijkstra,0.954,True,0.0002892219999921508
4,7,26,53,0.8,ILP,0.978,True,0.2520298957824707
4,7,26,53,0.8,MILP,0.978,True,0.14321064949035645
4,7,26,53,0.8,Dijkstra,0.978,True,0.0003057239996451244
4,7,26,53,0.9,ILP,0.992,True,0.16243982315063477
4,7,26,53,0.9,MILP,0.99,False,0.12277770042419434
4,7,26,53,0.9,Dijkstra,0.99,False,0.0003059919999941485
4,8,35,28,0.5,ILP,0.842,True,0.8780825138092041
4,8,35,28,0.5,MILP,0.842,True,0.11193084716796875
4,8,35,28,0.5,Dijkstra,0.842,True,0.0002813429996422201
4,8,35,28,0.6,ILP,0.924,True,0.6213171482086182
4,8,35,28,0.6,MILP,0.924,True,0.09703469276428223
4,8,35,28,0.6,Dijkstra,0.924,True,0.00029686499965464463
4,8,35,28,0.7,ILP,0.964,True,0.36040544509887695
4,8,35,28,0.7,MILP,0.964,True,0.10572934150695801
4,8,35,28,0.7,Dijkstra,0.964,True,0.00027325700011715526
4,8,35,28,0.8,ILP,0.98,True,0.28716349601745605
4,8,35,28,0.8,MILP,0.98,True,0.12137508392333984
4,8,35,28,0.8,Dijkstra,0.98,True,0.0002804750001814682
4,8,35,28,0.9,ILP,0.994,True,0.11582517623901367
4,8,35,28,0.9,MILP,0.994,True,0.10405087471008301
4,8,35,28,0.9,Dijkstra,0.994,True,0.0002769089996945695
4,9,57,4,0.5,ILP,0.984,True,0.11577939987182617
4,9,57,4,0.5,MILP,0.984,True,0.09184598922729492
4,9,57,4,0.5,Dijkstra,0.984,True,0.0002811789995575964
4,9,57,4,0.6,ILP,0.992,True,0.0897378921508789
4,9,57,4,0.6,MILP,0.992,True,0.08988046646118164
4,9,57,4,0.6,Dijkstra,0.992,True,0.00026627300030668266
4,9,57,4,0.7,ILP,0.996,True,0.08938217163085938
4,9,57,4,0.7,MILP,0.996,True,0.09125208854675293
4,9,57,4,0.7,Dijkstra,0.996,True,0.00027111300005344674
4,9,57,4,0.8,ILP,0.998,True,0.08543515205383301
4,9,57,4,0.8,MILP,0.998,True,0.08781242370605469
4,9,57,4,0.8,Dijkstra,0.998,True,0.0002624109997668711
4,9,57,4,0.9,ILP,0.998,True,0.08947443962097168
4,9,57,4,0.9,MILP,0.998,True,0.09495782852172852
4,9,57,4,0.9,Dijkstra,0.998,True,0.0003334489997541823
4,10,55,53,0.5,ILP,0.794,True,0.9877519607543945
4,10,55,53,0.5,MILP,0.794,True,0.11104488372802734
4,10,55,53,0.5,Dijkstra,0.794,True,0.00030252700025812373
4,10,55,53,0.6,ILP,0.894,True,0.6521954536437988
4,10,55,53,0.6,MILP,0.894,False,0.10986113548278809
4,10,55,53,0.6,Dijkstra,0.894,False,0.00029243099970699404
4,10,55,53,0.7,ILP,0.9319999999999999,True,0.42778992652893066
4,10,55,53,0.7,MILP,0.9319999999999999,True,0.10671591758728027
4,10,55,53,0.7,Dijkstra,0.9319999999999999,True,0.00029567299998234375
4,10,55,53,0.8,ILP,0.974,True,0.25421857833862305
4,10,55,53,0.8,MILP,0.974,True,0.09676933288574219
4,10,55,53,0.8,Dijkstra,0.974,True,0.00031828700002733967
4,10,55,53,0.9,ILP,0.986,True,0.18947696685791016
4,10,55,53,0.9,MILP,0.986,True,0.10208725929260254
4,10,55,53,0.9,Dijkstra,0.986,True,0.000301760999718681
4,11,17,41,0.5,ILP,0.954,True,0.9449813365936279
4,11,17,41,0.5,MILP,0.92,False,0.9829401969909668
4,11,17,41,0.5,Dijkstra,0.954,True,0.0003225479999855452
4,11,17,41,0.6,ILP,0.976,True,0.6139383316040039
4,11,17,41,0.6,MILP,0.976,False,0.4111757278442383
4,11,17,41,0.6,Dijkstra,0.972,False,0.0003340850003041851
4,11,17,41,0.7,ILP,0.984,True,0.7954988479614258
4,11,17,41,0.7,MILP,0.984,False,0.35906028747558594
4,11,17,41,0.7,Dijkstra,0.98,False,0.00032153299980564043
4,11,17,41,0.8,ILP,0.994,True,0.35746312141418457
4,11,17,41,0.8,MILP,0.994,False,0.20784783363342285
4,11,17,41,0.8,Dijkstra,0.99,False,0.000302173999898514
4,11,17,41,0.9,ILP,0.998,True,0.2648308277130127
4,11,17,41,0.9,MILP,0.998,False,0.14018678665161133
4,11,17,41,0.9,Dijkstra,0.99,False,0.00034093899967047037
4,12,45,23,0.5,ILP,0.856,True,1.9967970848083496
4,12,45,23,0.5,MILP,0.856,False,0.5542640686035156
4,12,45,23,0.5,Dijkstra,0.856,True,0.00031706200024927966
4,12,45,23,0.6,ILP,0.9339999999999999,True,2.7624900341033936
4,12,45,23,0.6,MILP,0.9339999999999999,True,0.5718388557434082
4,12,45,23,0.6,Dijkstra,0.9339999999999999,True,0.0003051749999940512
4,12,45,23,0.7,ILP,0.976,True,0.8445034027099609
4,12,45,23,0.7,MILP,0.976,False,0.18958306312561035
4,12,45,23,0.7,Dijkstra,0.976,True,0.0003440739997131459
4,12,45,23,0.8,ILP,0.986,True,0.6458823680877686
4,12,45,23,0.8,MILP,0.986,True,0.25698137283325195
4,12,45,23,0.8,Dijkstra,0.986,True,0.00027605699960986385
4,12,45,23,0.9,ILP,0.994,True,0.2321019172668457
4,12,45,23,0.9,MILP,0.994,False,0.14107012748718262
4,12,45,23,0.9,Dijkstra,0.994,True,0.0002741190000961069
4,13,4,63,0.5,ILP,0.974,True,0.5730109214782715
4,13,4,63,0.5,MILP,0.946,False,0.41709375381469727
4,13,4,63,0.5,Dijkstra,0.974,True,0.00031333099968833267
4,13,4,63,0.6,ILP,0.98,True,0.6317934989929199
4,13,4,63,0.6,MILP,0.98,False,0.31004905700683594
4,13,4,63,0.6,Dijkstra,0.98,False,0.00031465299980482087
4,13,4,63,0.7,ILP,0.99,True,0.5057523250579834
4,13,4,63,0.7,MILP,0.99,False,0.16562891006469727
4,13,4,63,0.7,Dijkstra,0.984,False,0.0003340910002407327
4,13,4,63,0.8,ILP,0.996,True,0.18831944465637207
4,13,4,63,0.8,MILP,0.996,True,0.1600492000579834
4,13,4,63,0.8,Dijkstra,0.988,False,0.0002790910002659075
4,13,4,63,0.9,ILP,0.998,True,0.19602441787719727
4,13,4,63,0.9,MILP,0.996,False,0.18691253662109375
4,13,4,63,0.9,Dijkstra,0.988,False,0.00031981299980543554
4,14,44,50,0.5,ILP,0.954,True,0.32060885429382324
4,14,44,50,0.5,MILP,0.954,False,0.12116622924804688
4,14,44,50,0.5,Dijkstra,0.954,False,0.00029061400027785567
4,14,44,50,0.6,ILP,0.984,True,0.22962522506713867
4,14,44,50,0.6,MILP,0.984,True,0.13051247596740723
4,14,44,50,0.6,Dijkstra,0.984,True,0.00027851599998029997
4,14,44,50,0.7,ILP,0.996,True,0.12558627128601074
4,14,44,50,0.7,MILP,0.996,True,0.1142578125
4,14,44,50,0.7,Dijkstra,0.996,True,0.0004495580001275812
4,14,44,50,0.8,ILP,0.996,True,0.15772747993469238
4,14,44,50,0.8,MILP,0.996,True,0.11002922058105469
4,14,44,50,0.8,Dijkstra,0.996,True,0.00029319999975996325
4,14,44,50,0.9,ILP,0.998,True,0.09750247001647949
4,14,44,50,0.9,MILP,0.998,True,0.11120009422302246
4,14,44,50,0.9,Dijkstra,0.998,True,0.00030683800014230656
4,15,49,12,0.5,ILP,0.98,True,0.16626548767089844
4,15,49,12,0.5,MILP,0.98,True,0.183013916015625
4,15,49,12,0.5,Dijkstra,0.98,True,0.00032112000008055475
4,15,49,12,0.6,ILP,0.986,True,0.14702200889587402
4,15,49,12,0.6,MILP,0.986,True,0.1448535919189453
4,15,49,12,0.6,Dijkstra,0.986,True,0.0002773390001493681
4,15,49,12,0.7,ILP,0.996,True,0.09213376045227051
4,15,49,12,0.7,MILP,0.996,True,0.12194252014160156
4,15,49,12,0.7,Dijkstra,0.996,True,0.00028657400025622337
4,15,49,12,0.8,ILP,0.998,True,0.10101580619812012
4,15,49,12,0.8,MILP,0.998,True,0.11708998680114746
4,15,49,12,0.8,Dijkstra,0.998,True,0.00027831099987452035
4,15,49,12,0.9,ILP,0.998,True,0.09380602836608887
4,15,49,12,0.9,MILP,0.998,True,0.11229777336120605
4,15,49,12,0.9,Dijkstra,0.998,True,0.0002558389996920596
4,16,32,2,0.5,ILP,0.992,True,0.127335786819458
4,16,32,2,0.5,MILP,0.992,False,0.11250185966491699
4,16,32,2,0.5,Dijkstra,0.992,False,0.00027449399976831046
4,16,32,2,0.6,ILP,0.994,True,0.13984298706054688
4,16,32,2,0.6,MILP,0.994,True,0.12482142448425293
4,16,32,2,0.6,Dijkstra,0.994,True,0.0002779830001600203
4,16,32,2,0.7,ILP,0.994,True,0.1509261131286621
4,16,32,2,0.7,MILP,0.99,False,0.11758995056152344
4,16,32,2,0.7,Dijkstra,0.994,True,0.00029738300008830265
4,16,32,2,0.8,ILP,0.996,True,0.12242436408996582
4,16,32,2,0.8,MILP,0.996,True,0.11191558837890625
4,16,32,2,0.8,Dijkstra,0.994,False,0.0003108030000475992
4,16,32,2,0.9,ILP,0.996,True,0.1576700210571289
4,16,32,2,0.9,MILP,0.996,True,0.09539175033569336
4,16,32,2,0.9,Dijkstra,0.996,True,0.0002669390000846761
4,17,35,10,0.5,ILP,0.872,True,1.4559564590454102
4,17,35,10,0.5,MILP,0.872,True,0.21350669860839844
4,17,35,10,0.5,Dijkstra,0.872,True,0.0003811040000982757
4,17,35,10,0.6,ILP,0.956,True,0.3989851474761963
4,17,35,10,0.6,MILP,0.956,False,0.20749974250793457
4,17,35,10,0.6,Dijkstra,0.956,True,0.0003089740002906183
4,17,35,10,0.7,ILP,0.978,True,0.3326749801635742
4,17,35,10,0.7,MILP,0.978,False,0.18098783493041992
4,17,35,10,0.7,Dijkstra,0.978,False,0.0003379760000825627
4,17,35,10,0.8,ILP,0.99,True,0.3473551273345947
4,17,35,10,0.8,MILP,0.99,True,0.15749478340148926
4,17,35,10,0.8,Dijkstra,0.99,True,0.0003015540000887995
4,17,35,10,0.9,ILP,0.998,True,0.10978341102600098
4,17,35,10,0.9,MILP,0.998,True,0.11769413948059082
4,17,35,10,0.9,Dijkstra,0.998,True,0.00029882299986638827
4,18,48,44,0.5,ILP,0.95,True,0.37031102180480957
4,18,48,44,0.5,MILP,0.95,False,0.1816692352294922
4,18,48,44,0.5,Dijkstra,0.95,False,0.00029576800034192274
4,18,48,44,0.6,ILP,0.972,True,0.3848233222961426
4,18,48,44,0.6,MILP,0.972,False,0.1640152931213379
4,18,48,44,0.6,Dijkstra,0.972,True,0.00029482500031008385
4,18,48,44,0.7,ILP,0.982,True,0.3329200744628906
4,18,48,44,0.7,MILP,0.982,False,0.10794472694396973
4,18,48,44,0.7,Dijkstra,0.982,True,0.0003440020000198274
4,18,48,44,0.8,ILP,0.994,True,0.12737703323364258
4,18,48,44,0.8,MILP,0.994,False,0.09367632865905762
4,18,48,44,0.8,Dijkstra,0.994,True,0.00028134700005466584
4,18,48,44,0.9,ILP,0.996,True,0.1670529842376709
4,18,48,44,0.9,MILP,0.996,True,0.09326410293579102
4,18,48,44,0.9,Dijkstra,0.996,True,0.0002901090001614648
4,19,26,21,0.5,ILP,0.882,True,0.8430163860321045
4,19,26,21,0.5,MILP,0.882,False,0.12139463424682617
4,19,26,21,0.5,Dijkstra,0.882,True,0.0003186739995726384
4,19,26,21,0.6,ILP,0.938,True,0.6596336364746094
4,19,26,21,0.6,MILP,0.938,True,0.12220287322998047
4,19,26,21,0.6,Dijkstra,0.938,True,0.00029542800029958016
4,19,26,21,0.7,ILP,0.97,True,0.4737868309020996
4,19,26,21,0.7,MILP,0.97,True,0.11649918556213379
4,19,26,21,0.7,Dijkstra,0.97,True,0.00029916099992988165
4,19,26,21,0.8,ILP,0.98,True,0.3965768814086914
4,19,26,21,0.8,MILP,0.98,False,0.10343813896179199
4,19,26,21,0.8,Dijkstra,0.98,True,0.0002978010002152587
4,19,26,21,0.9,ILP,0.992,True,0.21060824394226074
4,19,26,21,0.9,MILP,0.992,False,0.10201263427734375
4,19,26,21,0.9,Dijkstra,0.992,False,0.0002882549997593742
5,0,34,63,0.5,ILP,0.866,True,3.6445484161376953
5,0,34,63,0.5,MILP,0.866,True,0.29215121269226074
5,0,34,63,0.5,Dijkstra,0.866,True,0.00029581700027847546
5,0,34,63,0.6,ILP,0.924,True,1.6243970394134521
5,0,34,63,0.6,MILP,0.924,False,0.37778687477111816
5,0,34,63,0.6,Dijkstra,0.924,False,0.00028099000019210507
5,0,34,63,0.7,ILP,0.968,True,0.8332021236419678
5,0,34,63,0.7,MILP,0.968,False,0.3542299270629883
5,0,34,63,0.7,Dijkstra,0.968,True,0.0003304400001979957
5,0,34,63,0.8,ILP,0.982,True,0.8424396514892578
5,0,34,63,0.8,MILP,0.982,True,0.14656305313110352
5,0,34,63,0.8,Dijkstra,0.982,True,0.00028888699989693123
5,0,34,63,0.9,ILP,0.99,True,0.7897601127624512
5,0,34,63,0.9,MILP,0.99,True,0.13077783584594727
5,0,34,63,0.9,Dijkstra,0.99,True,0.00028808600018237485
5,1,47,49,0.5,ILP,0.992,True,0.10647010803222656
5,1,47,49,0.5,MILP,0.992,True,0.09131646156311035
5,1,47,49,0.5,Dijkstra,0.992,True,0.00024527300001864205
5,1,47,49,0.6,ILP,0.996,True,0.10355162620544434
5,1,47,49,0.6,MILP,0.996,True,0.09367966651916504
5,1,47,49,0.6,Dijkstra,0.996,True,0.00028239899984328076
5,1,47,49,0.7,ILP,0.998,True,0.09798741340637207
5,1,47,49,0.7,MILP,0.998,True,0.08873724937438965
5,1,47,49,0.7,Dijkstra,0.998,True,0.0002467409999553638
5,1,47,49,0.8,ILP,0.998,True,0.0964052677154541
5,1,47,49,0.8,MILP,0.998,True,0.08959722518920898
5,1,47,49,0.8,Dijkstra,0.998,True,0.0002835939999386028
5,1,47,49,0.9,ILP,0.998,True,0.09353756904602051
5,1,47,49,0.9,MILP,0.998,True,0.08846259117126465
5,1,47,49,0.9,Dijkstra,0.998,True,0.00027211899987378274
5,2,46,51,0.5,ILP,0.968,True,0.20863127708435059
5,2,46,51,0.5,MILP,0.968,True,0.07713198661804199
5,2,46,51,0.5,Dijkstra,0.968,True,0.0002505590000509983
5,2,46,51,0.6,ILP,0.984,True,0.11676597595214844
5,2,46,51,0.6,MILP,0.984,True,0.07582378387451172
5,2,46,51,0.6,Dijkstra,0.984,True,0.00023631099975318648
5,2,46,51,0.7,ILP,0.99,True,0.09215235710144043
5,2,46,51,0.7,MILP,0.99,False,0.07839536666870117
5,2,46,51,0.7,Dijkstra,0.99,False,0.0002352650003558665
5,2,46,51,0.8,ILP,0.994,True,0.09614443778991699
5,2,46,51,0.8,MILP,0.994,True,0.08050155639648438
5,2,46,51,0.8,Dijkstra,0.994,True,0.00027792199989562505
5,2,46,51,0.9,ILP,0.996,True,0.08457660675048828
5,2,46,51,0.9,MILP,0.996,True,0.08220744132995605
5,2,46,51,0.9,Dijkstra,0.996,True,0.00029097600008753943
5,3,33,8,0.5,ILP,0.91,True,0.47292041778564453
5,3,33,8,0.5,MILP,0.91,True,0.11585235595703125
5,3,33,8,0.5,Dijkstra,0.91,True,0.0002548719999140303
5,3,33,8,0.6,ILP,0.944,True,0.4071934223175049
5,3,33,8,0.6,MILP,0.944,False,0.11321711540222168
5,3,33,8,0.6,Dijkstra,0.944,False,0.0002596770000309334
5,3,33,8,0.7,ILP,0.982,True,0.1877610683441162
5,3,33,8,0.7,MILP,0.982,True,0.11143374443054199
5,3,33,8,0.7,Dijkstra,0.982,True,0.00027924799996981164
5,3,33,8,0.8,ILP,0.994,True,0.13062095642089844
5,3,33,8,0.8,MILP,0.994,False,0.11608576774597168
5,3,33,8,0.8,Dijkstra,0.994,False,0.0004376209999463754
5,3,33,8,0.9,ILP,0.998,True,0.0969235897064209
5,3,33,8,0.9,MILP,0.998,True,0.11075401306152344
5,3,33,8,0.9,Dijkstra,0.998,True,0.00031796000030226423
5,4,54,29,0.5,ILP,0.84,True,2.4418318271636963
5,4,54,29,0.5,MILP,0.84,False,1.0460453033447266
5,4,54,29,0.5,Dijkstra,0.84,True,0.0003420140001253458
5,4,54,29,0.6,ILP,0.912,True,1.7223174571990967
5,4,54,29,0.6,MILP,0.912,True,0.744769811630249
5,4,54,29,0.6,Dijkstra,0.912,True,0.00032653400012350176
5,4,54,29,0.7,ILP,0.962,True,0.8861796855926514
5,4,54,29,0.7,MILP,0.95,False,0.7237975597381592
5,4,54,29,0.7,Dijkstra,0.962,True,0.00029949600002510124
5,4,54,29,0.8,ILP,0.982,True,0.76894211769104
5,4,54,29,0.8,MILP,0.982,True,0.6213955879211426
5,4,54,29,0.8,Dijkstra,0.976,False,0.00032516600003873464
5,4,54,29,0.9,ILP,0.992,True,0.429706335067749
5,4,54,29,0.9,MILP,0.99,False,0.4761974811553955
5,4,54,29,0.9,Dijkstra,0.988,False,0.00030801599996266305
5,5,32,24,0.5,ILP,0.9359999999999999,True,2.150944709777832
5,5,32,24,0.5,MILP,0.9359999999999999,True,0.5983695983886719
5,5,32,24,0.5,Dijkstra,0.9359999999999999,True,0.00033079700006055646
5,5,32,24,0.6,ILP,0.966,True,1.0312423706054688
5,5,32,24,0.6,MILP,0.966,True,0.3818650245666504
5,5,32,24,0.6,Dijkstra,0.966,True,0.0002882459998545528
5,5,32,24,0.7,ILP,0.98,True,0.6526591777801514
5,5,32,24,0.7,MILP,0.978,False,0.24900555610656738
5,5,32,24,0.7,Dijkstra,0.978,False,0.0003069849999519647
5,5,32,24,0.8,ILP,0.992,True,0.4391167163848877
5,5,32,24,0.8,MILP,0.992,False,0.17403721809387207
5,5,32,24,0.8,Dijkstra,0.992,False,0.00030729599984624656
5,5,32,24,0.9,ILP,0.998,True,0.11914229393005371
5,5,32,24,0.9,MILP,0.992,False,0.29587435722351074
5,5,32,24,0.9,Dijkstra,0.998,True,0.0003876619998663955
5,6,50,41,0.5,ILP,0.9359999999999999,True,0.12769317626953125
5,6,50,41,0.5,MILP,0.9359999999999999,True,0.11766886711120605
5,6,50,41,0.5,Dijkstra,0.9359999999999999,True,0.0003510840001581528
5,6,50,41,0.6,ILP,0.966,True,0.12451839447021484
5,6,50,41,0.6,MILP,0.966,True,0.11854195594787598
5,6,50,41,0.6,Dijkstra,0.966,True,0.00030938600002627936
5,6,50,41,0.7,ILP,0.982,True,0.1104130744934082
5,6,50,41,0.7,MILP,0.982,True,0.11444497108459473
5,6,50,41,0.7,Dijkstra,0.982,True,0.00026811599991560797
5,6,50,41,0.8,ILP,0.984,True,0.10677242279052734
5,6,50,41,0.8,MILP,0.984,True,0.09756922721862793
5,6,50,41,0.8,Dijkstra,0.984,True,0.0002703719997043663
5,6,50,41,0.9,ILP,0.992,True,0.10465455055236816
5,6,50,41,0.9,MILP,0.992,True,0.0940401554107666
5,6,50,41,0.9,Dijkstra,0.992,True,0.0002677450002011028
5,7,26,53,0.5,ILP,0.974,True,0.3322751522064209
5,7,26,53,0.5,MILP,0.974,True,0.10595321655273438
5,7,26,53,0.5,Dijkstra,0.974,True,0.0002889920001507562
5,7,26,53,0.6,ILP,0.996,True,0.07847142219543457
5,7,26,53,0.6,MILP,0.996,True,0.0872042179107666
5,7,26,53,0.6,Dijkstra,0.996,True,0.0003005130001838552
5,7,26,53,0.7,ILP,0.996,True,0.07870101928710938
5,7,26,53,0.7,MILP,0.996,True,0.08604884147644043
5,7,26,53,0.7,Dijkstra,0.996,True,0.00029859599999326747
5,7,26,53,0.8,ILP,0.998,True,0.07847023010253906
5,7,26,53,0.8,MILP,0.998,True,0.08963537216186523
5,7,26,53,0.8,Dijkstra,0.998,True,0.0002824070002134249
5,7,26,53,0.9,ILP,0.998,True,0.08131933212280273
5,7,26,53,0.9,MILP,0.998,True,0.08762645721435547
5,7,26,53,0.9,Dijkstra,0.998,True,0.00029788200026814593
5,8,35,28,0.5,ILP,0.984,True,0.17462158203125
5,8,35,28,0.5,MILP,0.984,False,0.2807903289794922
5,8,35,28,0.5,Dijkstra,0.984,False,0.0002766739999060519
5,8,35,28,0.6,ILP,0.988,True,0.15620851516723633
5,8,35,28,0.6,MILP,0.988,True,0.2796590328216553
5,8,35,28,0.6,Dijkstra,0.988,True,0.0002913120001721836
5,8,35,28,0.7,ILP,0.992,True,0.13798284530639648
5,8,35,28,0.7,MILP,0.976,False,0.2727189064025879
5,8,35,28,0.7,Dijkstra,0.992,True,0.0003200230003130855
5,8,35,28,0.8,ILP,0.994,True,0.19168758392333984
5,8,35,28,0.8,MILP,0.992,False,0.15907692909240723
5,8,35,28,0.8,Dijkstra,0.994,True,0.0002710409999053809
5,8,35,28,0.9,ILP,0.998,True,0.1122589111328125
5,8,35,28,0.9,MILP,0.998,True,0.12795639038085938
5,8,35,28,0.9,Dijkstra,0.996,False,0.00029723999978159554
5,9,57,4,0.5,ILP,0.942,True,0.2541518211364746
5,9,57,4,0.5,MILP,0.942,True,0.09770584106445312
5,9,57,4,0.5,Dijkstra,0.942,True,0.00028852600007667206
5,9,57,4,0.6,ILP,0.982,True,0.1554393768310547
5,9,57,4,0.6,MILP,0.982,True,0.09717178344726562
5,9,57,4,0.6,Dijkstra,0.982,True,0.00030182399996192544
5,9,57,4,0.7,ILP,0.996,True,0.1100454330444336
5,9,57,4,0.7,MILP,0.996,True,0.10751605033874512
5,9,57,4,0.7,Dijkstra,0.996,True,0.00027258900036031264
5,9,57,4,0.8,ILP,0.998,True,0.0878140926361084
5,9,57,4,0.8,MILP,0.998,True,0.09200143814086914
5,9,57,4,0.8,Dijkstra,0.998,True,0.00027574900013860315
5,9,57,4,0.9,ILP,0.998,True,0.08890962600708008
5,9,57,4,0.9,MILP,0.998,True,0.09274673461914062
5,9,57,4,0.9,Dijkstra,0.998,True,0.0002782189999379625
5,10,55,53,0.5,ILP,0.972,True,0.16234683990478516
5,10,55,53,0.5,MILP,0.972,True,0.0918724536895752
5,10,55,53,0.5,Dijkstra,0.972,True,0.00027730700003303355
5,10,55,53,0.6,ILP,0.996,True,0.08006072044372559
5,10,55,53,0.6,MILP,0.996,True,0.09324383735656738
5,10,55,53,0.6,Dijkstra,0.996,True,0.0003057989997614641
5,10,55,53,0.7,ILP,0.998,True,0.07993507385253906
5,10,55,53,0.7,MILP,0.998,True,0.10157275199890137
5,10,55,53,0.7,Dijkstra,0.998,True,0.00030436199995165225
5,10,55,53,0.8,ILP,0.998,True,0.08262085914611816
5,10,55,53,0.8,MILP,0.998,True,0.08962273597717285
5,10,55,53,0.8,Dijkstra,0.998,True,0.00033521500017741346
5,10,55,53,0.9,ILP,0.998,True,0.10231518745422363
5,10,55,53,0.9,MILP,0.998,True,0.08780217170715332
5,10,55,53,0.9,Dijkstra,0.998,True,0.0003019529999619408
5,11,17,41,0.5,ILP,0.97,True,0.7750418186187744
5,11,17,41,0.5,MILP,0.97,True,0.20269513130187988
5,11,17,41,0.5,Dijkstra,0.97,True,0.00030189099970812094
5,11,17,41,0.6,ILP,0.98,True,0.6189780235290527
5,11,17,41,0.6,MILP,0.98,True,0.39740967750549316
5,11,17,41,0.6,Dijkstra,0.98,True,0.00032578499985902454
5,11,17,41,0.7,ILP,0.992,True,0.7451040744781494
5,11,17,41,0.7,MILP,0.992,True,0.473705530166626
5,11,17,41,0.7,Dijkstra,0.992,True,0.00029124799993951456
5,11,17,41,0.8,ILP,0.998,True,0.1688978672027588
5,11,17,41,0.8,MILP,0.98,False,0.44656896591186523
5,11,17,41,0.8,Dijkstra,0.998,True,0.00031476799995289184
5,11,17,41,0.9,ILP,0.998,True,0.1589059829711914
5,11,17,41,0.9,MILP,0.996,False,0.35909152030944824
5,11,17,41,0.9,Dijkstra,0.998,True,0.0002914550000241434
5,12,45,23,0.5,ILP,0.964,True,0.4764120578765869
5,12,45,23,0.5,MILP,0.964,True,0.11833429336547852
5,12,45,23,0.5,Dijkstra,0.964,True,0.00037510200036194874
5,12,45,23,0.6,ILP,0.978,True,0.26824045181274414
5,12,45,23,0.6,MILP,0.978,False,0.1422712802886963
5,12,45,23,0.6,Dijkstra,0.978,True,0.00028654300012931344
5,12,45,23,0.7,ILP,0.988,True,0.3365812301635742
5,12,45,23,0.7,MILP,0.988,False,0.15697765350341797
5,12,45,23,0.7,Dijkstra,0.988,True,0.0002961049999612442
5,12,45,23,0.8,ILP,0.994,True,0.16368627548217773
5,12,45,23,0.8,MILP,0.994,False,0.12424612045288086
5,12,45,23,0.8,Dijkstra,0.994,False,0.000282595000044239
5,12,45,23,0.9,ILP,0.998,True,0.09717226028442383
5,12,45,23,0.9,MILP,0.998,True,0.10054707527160645
5,12,45,23,0.9,Dijkstra,0.998,True,0.00034308300018892623
5,13,4,63,0.5,ILP,0.942,True,0.38941311836242676
5,13,4,63,0.5,MILP,0.942,True,0.12194633483886719
5,13,4,63,0.5,Dijkstra,0.942,True,0.0002715850000640785
5,13,4,63,0.6,ILP,0.978,True,0.2024834156036377
5,13,4,63,0.6,MILP,0.978,True,0.1539919376373291
5,13,4,63,0.6,Dijkstra,0.978,True,0.0002763900001809816
5,13,4,63,0.7,ILP,0.99,True,0.13282513618469238
5,13,4,63,0.7,MILP,0.99,False,0.1376056671142578
5,13,4,63,0.7,Dijkstra,0.99,False,0.0002938030002042069
5,13,4,63,0.8,ILP,0.994,True,0.12776732444763184
5,13,4,63,0.8,MILP,0.994,True,0.14133596420288086
5,13,4,63,0.8,Dijkstra,0.994,True,0.00027328899977874244
5,13,4,63,0.9,ILP,0.994,True,0.2031872272491455
5,13,4,63,0.9,MILP,0.994,True,0.14584040641784668
