repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,tie_aware_correct_strict,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
0,7,50,22,0.5,ILP,0.998,True,0.0,True,True,1,783.2465537802293,783.2465537802293,7,206.20520775418174,Optimal,True,Optimal,heuristic,0.08641525900020497
0,7,50,22,0.5,MILP,0.998,True,0.0,True,,1,783.2465537802293,783.2465537802293,7,206.20520775418174,Optimal,True,Optimal,heuristic,0.09141270300460747
0,7,50,22,0.5,Dijkstra,0.998,True,0.0,True,,1,783.2465537802293,783.2465537802293,7,206.20520775418174,Optimal,True,Optimal,heuristic,0.00035503700200933963
0,7,50,22,0.6,ILP,0.998,True,0.0,True,True,1,726.0645492125168,726.0645492125168,7,206.20520775418174,Optimal,True,Optimal,heuristic,0.08677321999857668
0,7,50,22,0.6,MILP,0.984,False,0.014000000000000012,False,,8,387.5904856810886,228.72801827085027,9,342.0762441438805,Optimal,True,Optimal,heuristic,0.08450259399978677
0,7,50,22,0.6,Dijkstra,0.998,True,0.0,True,,1,726.0645492125168,726.0645492125168,7,206.20520775418174,Optimal,True,Optimal,heuristic,0.0003527289954945445
0,7,50,22,0.7,ILP,0.998,True,0.0,True,True,1,668.8825446448043,668.8825446448043,7,206.20520775418174,Optimal,True,Optimal,heuristic,0.08862200300063705
0,7,50,22,0.7,MILP,0.996,False,0.0020000000000000018,False,,2,181.2616874408419,171.54601370313776,9,342.0762441438805,Optimal,True,Optimal,heuristic,0.08723558999918168
0,7,50,22,0.7,Dijkstra,0.998,True,0.0,True,,1,668.8825446448043,668.8825446448043,7,206.20520775418174,Optimal,True,Optimal,heuristic,0.00034142599906772375
0,7,50,22,0.8,ILP,0.998,True,0.0,True,True,1,114.36400913542514,114.36400913542514,9,342.0762441438805,Optimal,True,Optimal,heuristic,0.08778823399916291
0,7,50,22,0.8,MILP,0.998,True,0.0,True,,1,114.36400913542514,114.36400913542514,9,342.0762441438805,Optimal,True,Optimal,heuristic,0.0839691529981792
0,7,50,22,0.8,Dijkstra,0.998,False,0.0,True,,1,611.7005400770917,611.7005400770917,7,206.20520775418174,Optimal,True,Optimal,heuristic,0.00032833700242917985
0,7,50,22,0.9,ILP,0.998,True,0.0,True,True,1,57.18200456771251,57.18200456771251,9,342.0762441438805,Optimal,True,Optimal,heuristic,0.08417327699862653
0,7,50,22,0.9,MILP,0.998,True,0.0,True,,1,57.18200456771251,57.18200456771251,9,342.0762441438805,Optimal,True,Optimal,heuristic,0.07841303199529648
0,7,50,22,0.9,Dijkstra,0.998,False,0.0,True,,1,554.518535509379,554.518535509379,7,206.20520775418174,Optimal,True,Optimal,heuristic,0.000352738999936264
